config,input,snr_dB,quantity,value_bps_hz,stderr_bps_hz
(8,2,16,2),K=1024,0.0,I_struct,1.22741,0.00286
(8,2,16,2),K=1024,0.0,GMI_svd,1.20839,0.00367
(8,2,16,2),K=1024,0.0,GMI_glrt,1.21911,0.00316
(8,2,16,2),K=1024,0.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,0.0,SER_genie,0.01100,
(8,2,16,2),K=1024,0.0,SER_struct,0.03100,
(8,2,16,2),K=1024,0.0,SER_svd,0.05650,
(8,2,16,2),K=1024,0.0,SER_glrt,0.04450,
(8,2,16,2),K=1024,0.0,SER_iid,0.00000,
(8,2,16,2),K=1024,2.0,I_genie,1.24923,0.00045
(8,2,16,2),K=1024,2.0,I_struct,1.24579,0.00117
(8,2,16,2),K=1024,2.0,GMI_svd,1.24063,0.00162
(8,2,16,2),K=1024,2.0,GMI_glrt,1.24364,0.00159
(8,2,16,2),K=1024,2.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,2.0,SER_genie,0.00100,
(8,2,16,2),K=1024,2.0,SER_struct,0.00600,
(8,2,16,2),K=1024,2.0,SER_svd,0.01650,
(8,2,16,2),K=1024,2.0,SER_glrt,0.01000,
(8,2,16,2),K=1024,2.0,SER_iid,0.00000,
(8,2,16,2),K=1024,4.0,I_genie,1.24987,0.00008
(8,2,16,2),K=1024,4.0,I_struct,1.24910,0.00040
(8,2,16,2),K=1024,4.0,GMI_svd,1.24732,0.00081
(8,2,16,2),K=1024,4.0,GMI_glrt,1.24864,0.00054
(8,2,16,2),K=1024,4.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,4.0,SER_genie,0.00000,
(8,2,16,2),K=1024,4.0,SER_struct,0.00200,
(8,2,16,2),K=1024,4.0,SER_svd,0.00450,
(8,2,16,2),K=1024,4.0,SER_glrt,0.00250,
(8,2,16,2),K=1024,4.0,SER_iid,0.00000,
(8,2,16,2),K=1024,6.0,I_genie,1.24960,0.00039
(8,2,16,2),K=1024,6.0,I_struct,1.24938,0.00039
(8,2,16,2),K=1024,6.0,GMI_svd,1.24902,0.00057
(8,2,16,2),K=1024,6.0,GMI_glrt,1.24936,0.00040
(8,2,16,2),K=1024,6.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,6.0,SER_genie,0.00050,
(8,2,16,2),K=1024,6.0,SER_struct,0.00100,
(8,2,16,2),K=1024,6.0,SER_svd,0.00100,
(8,2,16,2),K=1024,6.0,SER_glrt,0.00100,
(8,2,16,2),K=1024,6.0,SER_iid,0.00000,
(8,2,16,2),K=1024,8.0,I_genie,1.25000,0.00000
(8,2,16,2),K=1024,8.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,8.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,8.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,8.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,8.0,SER_genie,0.00000,
(8,2,16,2),K=1024,8.0,SER_struct,0.00000,
(8,2,16,2),K=1024,8.0,SER_svd,0.00000,
(8,2,16,2),K=1024,8.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,8.0,SER_iid,0.00000,
(8,2,16,2),K=1024,10.0,I_genie,1.25000,0.00000
(8,2,16,2),K=1024,10.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,10.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,10.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,10.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,10.0,SER_genie,0.00000,
(8,2,16,2),K=1024,10.0,SER_struct,0.00000,
(8,2,16,2),K=1024,10.0,SER_svd,0.00000,
(8,2,16,2),K=1024,10.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,10.0,SER_iid,0.00000,
(8,2,16,2),K=1024,12.0,I_genie,1.25000,0.00000
(8,2,16,2),K=1024,12.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,12.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,12.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,12.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,12.0,SER_genie,0.00000,
(8,2,16,2),K=1024,12.0,SER_struct,0.00000,
(8,2,16,2),K=1024,12.0,SER_svd,0.00000,
(8,2,16,2),K=1024,12.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,12.0,SER_iid,0.00000,
(8,2,16,2),K=1024,14.0,I_genie,1.25000,0.00000
(8,2,16,2),K=1024,14.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,14.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,14.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,14.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,14.0,SER_genie,0.00000,
(8,2,16,2),K=1024,14.0,SER_struct,0.00000,
(8,2,16,2),K=1024,14.0,SER_svd,0.00000,
(8,2,16,2),K=1024,14.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,14.0,SER_iid,0.00000,
(8,2,16,2),K=1024,16.0,I_genie,1.25000,0.00000
